Industry,OrgSize,Category,Rank,Tool,Count,Pct,CategoryRespondents,GroupSize
Insurance,100 to 499 employees,AIModels,5,DeepSeek (R- Reasoning models),6,17.6,34,83
Insurance,100 to 499 employees,Database,1,Microsoft SQL Server,40,54.8,73,83
Insurance,100 to 499 employees,Database,2,PostgreSQL,35,47.9,73,83
Insurance,100 to 499 employees,Database,3,MySQL,25,34.2,73,83
Insurance,100 to 499 employees,Database,4,SQLite,22,30.1,73,83
Insurance,100 to 499 employees,Database,5,Redis,16,21.9,73,83
Insurance,100 to 499 employees,Platform,1,Docker,45,69.2,65,83
Insurance,100 to 499 employees,Platform,2,npm,33,50.8,65,83
Insurance,100 to 499 employees,Platform,3,Microsoft Azure,31,47.7,65,83
Insurance,100 to 499 employees,Platform,4,Amazon Web Services (AWS),29,44.6,65,83
Insurance,100 to 499 employees,Platform,5,Kubernetes,22,33.8,65,83
Insurance,20 to 99 employees,AIModels,1,openAI GPT (chatbot models),23,92.0,25,54
Insurance,20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,12,48.0,25,54
Insurance,20 to 99 employees,AIModels,3,Gemini (Flash general purpose models),11,44.0,25,54
Insurance,20 to 99 employees,AIModels,4,openAI Reasoning models,10,40.0,25,54
Insurance,20 to 99 employees,AIModels,5,Gemini (Pro Reasoning models),9,36.0,25,54
Insurance,20 to 99 employees,Database,1,Microsoft SQL Server,21,52.5,40,54
Insurance,20 to 99 employees,Database,2,PostgreSQL,21,52.5,40,54
Insurance,20 to 99 employees,Database,3,SQLite,12,30.0,40,54
Insurance,20 to 99 employees,Database,4,MySQL,10,25.0,40,54
Insurance,20 to 99 employees,Database,5,Redis,9,22.5,40,54
Insurance,20 to 99 employees,Platform,1,Docker,27,81.8,33,54
Insurance,20 to 99 employees,Platform,2,npm,17,51.5,33,54
Insurance,20 to 99 employees,Platform,3,Microsoft Azure,14,42.4,33,54
Insurance,20 to 99 employees,Platform,4,Pip,12,36.4,33,54
Insurance,20 to 99 employees,Platform,5,Amazon Web Services (AWS),11,33.3,33,54
Insurance,"5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),11,68.8,16,36
Insurance,"5,000 to 9,999 employees",AIModels,2,Anthropic: Claude Sonnet,7,43.8,16,36
Insurance,"5,000 to 9,999 employees",AIModels,3,Gemini (Flash general purpose models),5,31.2,16,36
Insurance,"5,000 to 9,999 employees",AIModels,4,openAI Reasoning models,5,31.2,16,36
Insurance,"5,000 to 9,999 employees",AIModels,5,DeepSeek (R- Reasoning models),3,18.8,16,36
Insurance,"5,000 to 9,999 employees",Database,1,PostgreSQL,16,48.5,33,36
Insurance,"5,000 to 9,999 employees",Database,2,Microsoft SQL Server,12,36.4,33,36
Insurance,"5,000 to 9,999 employees",Database,3,SQLite,10,30.3,33,36
Insurance,"5,000 to 9,999 employees",Database,4,MySQL,9,27.3,33,36
Insurance,"5,000 to 9,999 employees",Database,5,Redis,7,21.2,33,36
Insurance,"5,000 to 9,999 employees",Platform,1,Docker,18,64.3,28,36
Insurance,"5,000 to 9,999 employees",Platform,2,Amazon Web Services (AWS),16,57.1,28,36
Insurance,"5,000 to 9,999 employees",Platform,3,npm,14,50.0,28,36
Insurance,"5,000 to 9,999 employees",Platform,4,Homebrew,10,35.7,28,36
Insurance,"5,000 to 9,999 employees",Platform,5,Pip,10,35.7,28,36
Insurance,500 to 999 employees,AIModels,1,openAI GPT (chatbot models),17,70.8,24,54
Insurance,500 to 999 employees,AIModels,2,Anthropic: Claude Sonnet,9,37.5,24,54
Insurance,500 to 999 employees,AIModels,3,Gemini (Flash general purpose models),9,37.5,24,54
Insurance,500 to 999 employees,AIModels,4,Gemini (Pro Reasoning models),9,37.5,24,54
Insurance,500 to 999 employees,AIModels,5,openAI Reasoning models,9,37.5,24,54
Insurance,500 to 999 employees,Database,1,PostgreSQL,24,52.2,46,54
Insurance,500 to 999 employees,Database,2,Microsoft SQL Server,15,32.6,46,54
Insurance,500 to 999 employees,Database,3,MySQL,14,30.4,46,54
Insurance,500 to 999 employees,Database,4,Oracle,14,30.4,46,54
Insurance,500 to 999 employees,Database,5,Redis,13,28.3,46,54
Insurance,500 to 999 employees,Platform,1,Docker,30,73.2,41,54
Insurance,500 to 999 employees,Platform,2,npm,23,56.1,41,54
Insurance,500 to 999 employees,Platform,3,Amazon Web Services (AWS),22,53.7,41,54
Insurance,500 to 999 employees,Platform,4,Microsoft Azure,17,41.5,41,54
Insurance,500 to 999 employees,Platform,5,Pip,15,36.6,41,54
Insurance,I don’t know,AIModels,1,openAI GPT (chatbot models),3,100.0,3,9
Insurance,I don’t know,AIModels,2,Anthropic: Claude Sonnet,1,33.3,3,9
Insurance,I don’t know,AIModels,3,DeepSeek (R- Reasoning models),1,33.3,3,9
Insurance,I don’t know,AIModels,4,Gemini (Flash general purpose models),1,33.3,3,9
Insurance,I don’t know,AIModels,5,Meta Llama (all models),1,33.3,3,9
Insurance,I don’t know,Database,1,PostgreSQL,4,66.7,6,9
Insurance,I don’t know,Database,2,Elasticsearch,3,50.0,6,9
Insurance,I don’t know,Database,3,Redis,3,50.0,6,9
Insurance,I don’t know,Database,4,SQLite,3,50.0,6,9
Insurance,I don’t know,Database,5,MariaDB,2,33.3,6,9
Insurance,I don’t know,Platform,1,Amazon Web Services (AWS),6,85.7,7,9
Insurance,I don’t know,Platform,2,Docker,5,71.4,7,9
Insurance,I don’t know,Platform,3,Vite,4,57.1,7,9
Insurance,I don’t know,Platform,4,Chocolatey,3,42.9,7,9
Insurance,I don’t know,Platform,5,Webpack,3,42.9,7,9
Insurance,"Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,Alibaba Cloud Qwen models,1,100.0,1,3
Insurance,"Just me - I am a freelancer, sole proprietor, etc.",Database,1,Microsoft SQL Server,2,66.7,3,3
Insurance,"Just me - I am a freelancer, sole proprietor, etc.",Database,2,BigQuery,1,33.3,3,3
Insurance,"Just me - I am a freelancer, sole proprietor, etc.",Database,3,Cosmos DB,1,33.3,3,3
Insurance,"Just me - I am a freelancer, sole proprietor, etc.",Platform,1,Microsoft Azure,2,66.7,3,3
Insurance,"Just me - I am a freelancer, sole proprietor, etc.",Platform,2,Ansible,1,33.3,3,3
Insurance,"Just me - I am a freelancer, sole proprietor, etc.",Platform,3,NuGet,1,33.3,3,3
Insurance,Less than 20 employees,AIModels,1,openAI GPT (chatbot models),13,100.0,13,24
Insurance,Less than 20 employees,AIModels,2,Anthropic: Claude Sonnet,7,53.8,13,24
Insurance,Less than 20 employees,AIModels,3,Gemini (Pro Reasoning models),7,53.8,13,24
Insurance,Less than 20 employees,AIModels,4,Gemini (Flash general purpose models),5,38.5,13,24
Insurance,Less than 20 employees,AIModels,5,openAI Reasoning models,5,38.5,13,24
Insurance,Less than 20 employees,Database,1,PostgreSQL,12,57.1,21,24
Insurance,Less than 20 employees,Database,2,Microsoft SQL Server,8,38.1,21,24
Insurance,Less than 20 employees,Database,3,MySQL,8,38.1,21,24
Insurance,Less than 20 employees,Database,4,SQLite,6,28.6,21,24
Insurance,Less than 20 employees,Database,5,Redis,5,23.8,21,24
Insurance,Less than 20 employees,Platform,1,npm,11,64.7,17,24
Insurance,Less than 20 employees,Platform,2,Docker,10,58.8,17,24
Insurance,Less than 20 employees,Platform,3,Amazon Web Services (AWS),7,41.2,17,24
Insurance,Less than 20 employees,Platform,4,Yarn,6,35.3,17,24
Insurance,Less than 20 employees,Platform,5,Homebrew,5,29.4,17,24
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",AIModels,1,openAI GPT (chatbot models),62,70.5,88,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",AIModels,2,Anthropic: Claude Sonnet,38,43.2,88,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",AIModels,3,Gemini (Flash general purpose models),36,40.9,88,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",AIModels,4,openAI Image generating models,23,26.1,88,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",AIModels,5,Gemini (Pro Reasoning models),22,25.0,88,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Database,1,PostgreSQL,84,57.9,145,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Database,2,MySQL,78,53.8,145,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Database,3,Redis,62,42.8,145,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Database,4,MariaDB,52,35.9,145,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Database,5,SQLite,48,33.1,145,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Platform,1,Docker,117,79.1,148,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Platform,2,Kubernetes,83,56.1,148,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Platform,3,npm,77,52.0,148,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Platform,4,Pip,63,42.6,148,195
"Internet, Telecomm or Information Services","1,000 to 4,999 employees",Platform,5,Amazon Web Services (AWS),59,39.9,148,195
"Internet, Telecomm or Information Services","10,000 or more employees",AIModels,1,openAI GPT (chatbot models),112,77.8,144,315
"Internet, Telecomm or Information Services","10,000 or more employees",AIModels,2,Gemini (Flash general purpose models),63,43.8,144,315
"Internet, Telecomm or Information Services","10,000 or more employees",AIModels,3,Anthropic: Claude Sonnet,49,34.0,144,315
"Internet, Telecomm or Information Services","10,000 or more employees",AIModels,4,Gemini (Pro Reasoning models),43,29.9,144,315
"Internet, Telecomm or Information Services","10,000 or more employees",AIModels,5,Meta Llama (all models),35,24.3,144,315
"Internet, Telecomm or Information Services","10,000 or more employees",Database,1,PostgreSQL,93,48.7,191,315
"Internet, Telecomm or Information Services","10,000 or more employees",Database,2,MySQL,77,40.3,191,315
"Internet, Telecomm or Information Services","10,000 or more employees",Database,3,SQLite,67,35.1,191,315
"Internet, Telecomm or Information Services","10,000 or more employees",Database,4,Redis,63,33.0,191,315
"Internet, Telecomm or Information Services","10,000 or more employees",Database,5,MongoDB,45,23.6,191,315
"Internet, Telecomm or Information Services","10,000 or more employees",Platform,1,Docker,161,74.2,217,315
"Internet, Telecomm or Information Services","10,000 or more employees",Platform,2,Pip,113,52.1,217,315
"Internet, Telecomm or Information Services","10,000 or more employees",Platform,3,Kubernetes,111,51.2,217,315
"Internet, Telecomm or Information Services","10,000 or more employees",Platform,4,npm,94,43.3,217,315
"Internet, Telecomm or Information Services","10,000 or more employees",Platform,5,Amazon Web Services (AWS),82,37.8,217,315
"Internet, Telecomm or Information Services",100 to 499 employees,AIModels,1,openAI GPT (chatbot models),91,75.8,120,273
"Internet, Telecomm or Information Services",100 to 499 employees,AIModels,2,Anthropic: Claude Sonnet,56,46.7,120,273
"Internet, Telecomm or Information Services",100 to 499 employees,AIModels,3,Gemini (Flash general purpose models),50,41.7,120,273
"Internet, Telecomm or Information Services",100 to 499 employees,AIModels,4,openAI Reasoning models,41,34.2,120,273
"Internet, Telecomm or Information Services",100 to 499 employees,AIModels,5,Gemini (Pro Reasoning models),35,29.2,120,273
"Internet, Telecomm or Information Services",100 to 499 employees,Database,1,PostgreSQL,127,62.0,205,273
"Internet, Telecomm or Information Services",100 to 499 employees,Database,2,MySQL,84,41.0,205,273
"Internet, Telecomm or Information Services",100 to 499 employees,Database,3,SQLite,74,36.1,205,273
"Internet, Telecomm or Information Services",100 to 499 employees,Database,4,Redis,70,34.1,205,273
"Internet, Telecomm or Information Services",100 to 499 employees,Database,5,MariaDB,55,26.8,205,273
"Internet, Telecomm or Information Services",100 to 499 employees,Platform,1,Docker,154,80.2,192,273
"Internet, Telecomm or Information Services",100 to 499 employees,Platform,2,npm,101,52.6,192,273
"Internet, Telecomm or Information Services",100 to 499 employees,Platform,3,Kubernetes,91,47.4,192,273
"Internet, Telecomm or Information Services",100 to 499 employees,Platform,4,Pip,88,45.8,192,273
"Internet, Telecomm or Information Services",100 to 499 employees,Platform,5,Amazon Web Services (AWS),86,44.8,192,273
"Internet, Telecomm or Information Services",20 to 99 employees,AIModels,1,openAI GPT (chatbot models),96,88.1,109,246
"Internet, Telecomm or Information Services",20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,45,41.3,109,246
"Internet, Telecomm or Information Services",20 to 99 employees,AIModels,3,openAI Reasoning models,40,36.7,109,246
"Internet, Telecomm or Information Services",20 to 99 employees,AIModels,4,Gemini (Flash general purpose models),37,33.9,109,246
"Internet, Telecomm or Information Services",20 to 99 employees,AIModels,5,DeepSeek (R- Reasoning models),33,30.3,109,246
"Internet, Telecomm or Information Services",20 to 99 employees,Database,1,PostgreSQL,99,58.6,169,246
"Internet, Telecomm or Information Services",20 to 99 employees,Database,2,MySQL,88,52.1,169,246
"Internet, Telecomm or Information Services",20 to 99 employees,Database,3,MariaDB,77,45.6,169,246
"Internet, Telecomm or Information Services",20 to 99 employees,Database,4,SQLite,70,41.4,169,246
"Internet, Telecomm or Information Services",20 to 99 employees,Database,5,Redis,67,39.6,169,246
"Internet, Telecomm or Information Services",20 to 99 employees,Platform,1,Docker,126,75.0,168,246
"Internet, Telecomm or Information Services",20 to 99 employees,Platform,2,npm,88,52.4,168,246
"Internet, Telecomm or Information Services",20 to 99 employees,Platform,3,Pip,77,45.8,168,246
"Internet, Telecomm or Information Services",20 to 99 employees,Platform,4,Amazon Web Services (AWS),67,39.9,168,246
"Internet, Telecomm or Information Services",20 to 99 employees,Platform,5,Make,54,32.1,168,246
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),30,85.7,35,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",AIModels,2,Anthropic: Claude Sonnet,14,40.0,35,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",AIModels,3,openAI Reasoning models,13,37.1,35,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",AIModels,4,Gemini (Flash general purpose models),9,25.7,35,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",AIModels,5,Meta Llama (all models),9,25.7,35,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Database,1,PostgreSQL,33,60.0,55,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Database,2,MySQL,23,41.8,55,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Database,3,Redis,22,40.0,55,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Database,4,SQLite,20,36.4,55,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Database,5,Elasticsearch,15,27.3,55,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Platform,1,Docker,42,71.2,59,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Platform,2,Amazon Web Services (AWS),33,55.9,59,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Platform,3,Pip,33,55.9,59,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Platform,4,npm,30,50.8,59,82
"Internet, Telecomm or Information Services","5,000 to 9,999 employees",Platform,5,Kubernetes,24,40.7,59,82
"Internet, Telecomm or Information Services",500 to 999 employees,AIModels,1,openAI GPT (chatbot models),46,92.0,50,112
"Internet, Telecomm or Information Services",500 to 999 employees,AIModels,2,Anthropic: Claude Sonnet,32,64.0,50,112
"Internet, Telecomm or Information Services",500 to 999 employees,AIModels,3,openAI Reasoning models,20,40.0,50,112
"Internet, Telecomm or Information Services",500 to 999 employees,AIModels,4,DeepSeek (R- Reasoning models),19,38.0,50,112
"Internet, Telecomm or Information Services",500 to 999 employees,AIModels,5,Gemini (Flash general purpose models),16,32.0,50,112
"Internet, Telecomm or Information Services",500 to 999 employees,Database,1,PostgreSQL,61,78.2,78,112
"Internet, Telecomm or Information Services",500 to 999 employees,Database,2,MySQL,37,47.4,78,112
"Internet, Telecomm or Information Services",500 to 999 employees,Database,3,SQLite,30,38.5,78,112
"Internet, Telecomm or Information Services",500 to 999 employees,Database,4,Elasticsearch,28,35.9,78,112
"Internet, Telecomm or Information Services",500 to 999 employees,Database,5,Redis,28,35.9,78,112
"Internet, Telecomm or Information Services",500 to 999 employees,Platform,1,Docker,66,82.5,80,112
"Internet, Telecomm or Information Services",500 to 999 employees,Platform,2,npm,43,53.8,80,112
"Internet, Telecomm or Information Services",500 to 999 employees,Platform,3,Amazon Web Services (AWS),40,50.0,80,112
"Internet, Telecomm or Information Services",500 to 999 employees,Platform,4,Kubernetes,38,47.5,80,112
"Internet, Telecomm or Information Services",500 to 999 employees,Platform,5,Pip,34,42.5,80,112
"Internet, Telecomm or Information Services",I don’t know,AIModels,1,openAI GPT (chatbot models),7,63.6,11,32
"Internet, Telecomm or Information Services",I don’t know,AIModels,2,Anthropic: Claude Sonnet,4,36.4,11,32
"Internet, Telecomm or Information Services",I don’t know,AIModels,3,Gemini (Flash general purpose models),4,36.4,11,32
"Internet, Telecomm or Information Services",I don’t know,AIModels,4,Meta Llama (all models),3,27.3,11,32
"Internet, Telecomm or Information Services",I don’t know,AIModels,5,openAI Reasoning models,3,27.3,11,32
"Internet, Telecomm or Information Services",I don’t know,Database,1,MySQL,9,47.4,19,32
"Internet, Telecomm or Information Services",I don’t know,Database,2,PostgreSQL,9,47.4,19,32
"Internet, Telecomm or Information Services",I don’t know,Database,3,MariaDB,8,42.1,19,32
"Internet, Telecomm or Information Services",I don’t know,Database,4,MongoDB,6,31.6,19,32
"Internet, Telecomm or Information Services",I don’t know,Database,5,SQLite,6,31.6,19,32
"Internet, Telecomm or Information Services",I don’t know,Platform,1,Docker,15,78.9,19,32
"Internet, Telecomm or Information Services",I don’t know,Platform,2,npm,8,42.1,19,32
"Internet, Telecomm or Information Services",I don’t know,Platform,3,Kubernetes,7,36.8,19,32
"Internet, Telecomm or Information Services",I don’t know,Platform,4,Cargo,6,31.6,19,32
"Internet, Telecomm or Information Services",I don’t know,Platform,5,Google Cloud,6,31.6,19,32
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",AIModels,1,openAI GPT (chatbot models),25,92.6,27,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",AIModels,2,Gemini (Flash general purpose models),16,59.3,27,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",AIModels,3,Anthropic: Claude Sonnet,13,48.1,27,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",AIModels,4,openAI Reasoning models,13,48.1,27,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",AIModels,5,openAI Image generating models,12,44.4,27,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Database,1,MySQL,30,71.4,42,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Database,2,SQLite,26,61.9,42,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Database,3,PostgreSQL,20,47.6,42,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Database,4,MariaDB,17,40.5,42,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Database,5,Microsoft SQL Server,17,40.5,42,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Platform,1,npm,23,59.0,39,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Platform,2,Amazon Web Services (AWS),21,53.8,39,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Platform,3,Cloudflare,19,48.7,39,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Platform,4,Google Cloud,19,48.7,39,73
"Internet, Telecomm or Information Services","Just me - I am a freelancer, sole proprietor, etc.",Platform,5,Docker,16,41.0,39,73
"Internet, Telecomm or Information Services",Less than 20 employees,AIModels,1,openAI GPT (chatbot models),78,89.7,87,204
"Internet, Telecomm or Information Services",Less than 20 employees,AIModels,2,Anthropic: Claude Sonnet,44,50.6,87,204
"Internet, Telecomm or Information Services",Less than 20 employees,AIModels,3,openAI Reasoning models,34,39.1,87,204
"Internet, Telecomm or Information Services",Less than 20 employees,AIModels,4,Gemini (Flash general purpose models),33,37.9,87,204
"Internet, Telecomm or Information Services",Less than 20 employees,AIModels,5,openAI Image generating models,24,27.6,87,204
"Internet, Telecomm or Information Services",Less than 20 employees,Database,1,PostgreSQL,92,60.5,152,204
"Internet, Telecomm or Information Services",Less than 20 employees,Database,2,MySQL,83,54.6,152,204
"Internet, Telecomm or Information Services",Less than 20 employees,Database,3,SQLite,79,52.0,152,204
"Internet, Telecomm or Information Services",Less than 20 employees,Database,4,MariaDB,69,45.4,152,204
"Internet, Telecomm or Information Services",Less than 20 employees,Database,5,Redis,54,35.5,152,204
"Internet, Telecomm or Information Services",Less than 20 employees,Platform,1,Docker,104,73.8,141,204
"Internet, Telecomm or Information Services",Less than 20 employees,Platform,2,npm,92,65.2,141,204
"Internet, Telecomm or Information Services",Less than 20 employees,Platform,3,Pip,66,46.8,141,204
"Internet, Telecomm or Information Services",Less than 20 employees,Platform,4,Amazon Web Services (AWS),57,40.4,141,204
"Internet, Telecomm or Information Services",Less than 20 employees,Platform,5,Cloudflare,47,33.3,141,204
Manufacturing,"1,000 to 4,999 employees",AIModels,1,openAI GPT (chatbot models),47,79.7,59,162
Manufacturing,"1,000 to 4,999 employees",AIModels,2,Anthropic: Claude Sonnet,16,27.1,59,162
Manufacturing,"1,000 to 4,999 employees",AIModels,3,openAI Reasoning models,15,25.4,59,162
Manufacturing,"1,000 to 4,999 employees",AIModels,4,Gemini (Flash general purpose models),12,20.3,59,162
Manufacturing,"1,000 to 4,999 employees",AIModels,5,Gemini (Pro Reasoning models),10,16.9,59,162
Manufacturing,"1,000 to 4,999 employees",Database,1,Microsoft SQL Server,75,69.4,108,162
Manufacturing,"1,000 to 4,999 employees",Database,2,PostgreSQL,47,43.5,108,162
Manufacturing,"1,000 to 4,999 employees",Database,3,SQLite,44,40.7,108,162
Manufacturing,"1,000 to 4,999 employees",Database,4,MySQL,39,36.1,108,162
Manufacturing,"1,000 to 4,999 employees",Database,5,MariaDB,21,19.4,108,162
Manufacturing,"1,000 to 4,999 employees",Platform,1,Docker,69,69.0,100,162
Manufacturing,"1,000 to 4,999 employees",Platform,2,npm,45,45.0,100,162
Manufacturing,"1,000 to 4,999 employees",Platform,3,Microsoft Azure,43,43.0,100,162
Manufacturing,"1,000 to 4,999 employees",Platform,4,Pip,42,42.0,100,162
Manufacturing,"1,000 to 4,999 employees",Platform,5,NuGet,41,41.0,100,162
Manufacturing,"10,000 or more employees",AIModels,1,openAI GPT (chatbot models),106,86.9,122,270
Manufacturing,"10,000 or more employees",AIModels,2,Anthropic: Claude Sonnet,42,34.4,122,270
Manufacturing,"10,000 or more employees",AIModels,3,Gemini (Flash general purpose models),37,30.3,122,270
Manufacturing,"10,000 or more employees",AIModels,4,openAI Image generating models,31,25.4,122,270
Manufacturing,"10,000 or more employees",AIModels,5,openAI Reasoning models,30,24.6,122,270
Manufacturing,"10,000 or more employees",Database,1,Microsoft SQL Server,95,56.2,169,270
Manufacturing,"10,000 or more employees",Database,2,PostgreSQL,77,45.6,169,270
Manufacturing,"10,000 or more employees",Database,3,SQLite,62,36.7,169,270
Manufacturing,"10,000 or more employees",Database,4,MySQL,52,30.8,169,270
Manufacturing,"10,000 or more employees",Database,5,Oracle,35,20.7,169,270
Manufacturing,"10,000 or more employees",Platform,1,Docker,124,70.1,177,270
Manufacturing,"10,000 or more employees",Platform,2,Microsoft Azure,91,51.4,177,270
Manufacturing,"10,000 or more employees",Platform,3,Pip,84,47.5,177,270
Manufacturing,"10,000 or more employees",Platform,4,npm,83,46.9,177,270
Manufacturing,"10,000 or more employees",Platform,5,Amazon Web Services (AWS),56,31.6,177,270
Manufacturing,100 to 499 employees,AIModels,1,openAI GPT (chatbot models),79,84.9,93,257
Manufacturing,100 to 499 employees,AIModels,2,Anthropic: Claude Sonnet,30,32.3,93,257
Manufacturing,100 to 499 employees,AIModels,3,Gemini (Flash general purpose models),30,32.3,93,257
Manufacturing,100 to 499 employees,AIModels,4,openAI Reasoning models,25,26.9,93,257
Manufacturing,100 to 499 employees,AIModels,5,openAI Image generating models,23,24.7,93,257
Manufacturing,100 to 499 employees,Database,1,Microsoft SQL Server,99,56.9,174,257
Manufacturing,100 to 499 employees,Database,2,PostgreSQL,80,46.0,174,257
Manufacturing,100 to 499 employees,Database,3,SQLite,70,40.2,174,257
Manufacturing,100 to 499 employees,Database,4,MySQL,69,39.7,174,257
Manufacturing,100 to 499 employees,Database,5,MariaDB,43,24.7,174,257
Manufacturing,100 to 499 employees,Platform,1,Docker,97,62.2,156,257
Manufacturing,100 to 499 employees,Platform,2,npm,83,53.2,156,257
Manufacturing,100 to 499 employees,Platform,3,Pip,60,38.5,156,257
Manufacturing,100 to 499 employees,Platform,4,Microsoft Azure,52,33.3,156,257
Manufacturing,100 to 499 employees,Platform,5,NuGet,46,29.5,156,257
Manufacturing,20 to 99 employees,AIModels,1,openAI GPT (chatbot models),49,80.3,61,193
Manufacturing,20 to 99 employees,AIModels,2,Anthropic: Claude Sonnet,22,36.1,61,193
Manufacturing,20 to 99 employees,AIModels,3,openAI Reasoning models,22,36.1,61,193
Manufacturing,20 to 99 employees,AIModels,4,Gemini (Flash general purpose models),21,34.4,61,193
Manufacturing,20 to 99 employees,AIModels,5,openAI Image generating models,20,32.8,61,193
Manufacturing,20 to 99 employees,Database,1,Microsoft SQL Server,59,49.6,119,193
Manufacturing,20 to 99 employees,Database,2,PostgreSQL,59,49.6,119,193
Manufacturing,20 to 99 employees,Database,3,SQLite,49,41.2,119,193
Manufacturing,20 to 99 employees,Database,4,MySQL,48,40.3,119,193
Manufacturing,20 to 99 employees,Database,5,MariaDB,32,26.9,119,193
Manufacturing,20 to 99 employees,Platform,1,Docker,70,67.3,104,193
Manufacturing,20 to 99 employees,Platform,2,Pip,47,45.2,104,193
Manufacturing,20 to 99 employees,Platform,3,npm,47,45.2,104,193
Manufacturing,20 to 99 employees,Platform,4,Microsoft Azure,31,29.8,104,193
Manufacturing,20 to 99 employees,Platform,5,NuGet,30,28.8,104,193
Manufacturing,"5,000 to 9,999 employees",AIModels,1,openAI GPT (chatbot models),22,75.9,29,64
Manufacturing,"5,000 to 9,999 employees",AIModels,2,Anthropic: Claude Sonnet,10,34.5,29,64
Manufacturing,"5,000 to 9,999 employees",AIModels,3,Gemini (Flash general purpose models),8,27.6,29,64
Manufacturing,"5,000 to 9,999 employees",AIModels,4,Gemini (Pro Reasoning models),8,27.6,29,64
Manufacturing,"5,000 to 9,999 employees",AIModels,5,openAI Image generating models,7,24.1,29,64
Manufacturing,"5,000 to 9,999 employees",Database,1,Microsoft SQL Server,21,48.8,43,64
Manufacturing,"5,000 to 9,999 employees",Database,2,MySQL,20,46.5,43,64
Manufacturing,"5,000 to 9,999 employees",Database,3,SQLite,18,41.9,43,64
Manufacturing,"5,000 to 9,999 employees",Database,4,PostgreSQL,17,39.5,43,64
Manufacturing,"5,000 to 9,999 employees",Database,5,MariaDB,9,20.9,43,64
Manufacturing,"5,000 to 9,999 employees",Platform,1,Docker,27,69.2,39,64
Manufacturing,"5,000 to 9,999 employees",Platform,2,npm,23,59.0,39,64
Manufacturing,"5,000 to 9,999 employees",Platform,3,Microsoft Azure,18,46.2,39,64
Manufacturing,"5,000 to 9,999 employees",Platform,4,Pip,17,43.6,39,64
Manufacturing,"5,000 to 9,999 employees",Platform,5,NuGet,16,41.0,39,64
Manufacturing,500 to 999 employees,AIModels,1,openAI GPT (chatbot models),26,83.9,31,105
Manufacturing,500 to 999 employees,AIModels,2,openAI Image generating models,11,35.5,31,105
